0,35171777812365,35171777812365,9223372036854775807,0,35171778416629,35171778463556,35171778466785,35171778537097,35171779067931,35171779582306,35171780345171,35171782676056,35171783101004,
0,35171794460359,35171794460359,9223372036854775807,0,35171795066056,35171795110691,35171795113973,35171795183296,35171795853764,35171795923139,35171796684077,35171799026941,35171799443504,
0,35171811108353,35171811108353,9223372036854775807,0,35171811704598,35171811726108,35171811729390,35171811789442,35171812392150,35171812595640,35171812888817,35171814789181,35171815886785,
0,35171827756347,35171827756347,9223372036854775807,0,35171828289025,35171828322722,35171828326212,35171828414962,35171828921577,35171828976889,35171829741420,35171835024806,35171835773921,
0,35171844404341,35171844404341,9223372036854775807,0,35171845540119,35171845613660,35171845624129,35171845768660,35171846377514,35171846784025,35171848581212,35171854069754,35171855401108,
0,35171861052335,35171861052335,9223372036854775807,0,35171862314598,35171862668087,35171862680275,35171862837358,35171863766525,35171863926160,35171865014702,35171870569911,35171871346160,
0,35172293900179,35172293900179,9223372036854775807,0,35172294597046,35172294654025,35172294664806,35172294776577,35172296821681,35172296986004,35172297893452,35172311080640,35172311931994,
0,35172310548173,35172310548173,9223372036854775807,0,35172311350848,35172311408348,35172311418556,35172312351108,35172314117150,35172314719025,35172315205327,35172321819962,35172322641890,
0,35172327196167,35172327196167,9223372036854775807,0,35172329253608,35172329302774,35172329313139,35172329431629,35172330876525,35172330984077,35172332573973,35172334533816,35172335098035,
2,35172360492155,35172360492155,0,0,35172360492155,35172360492155,35172360492155,35172360492155,35172364603816,35172364608244,35172365083868,35172369981420,35172371003504,
0,35172360492155,35172360492155,9223372036854775807,0,35172364310171,35172364339389,35172364343035,35172364408244,35172365499025,35172371035744,35172371238348,35172373779858,35172377003452,
0,35172377140149,35172377140149,9223372036854775807,0,35172377838972,35172377862983,35172377866889,35172377916525,35172378770899,35172378948139,35172379400691,35172382550587,35172383165119,
0,35172393788143,35172393788143,9223372036854775807,0,35172394759598,35172394784494,35172394788244,35172394847306,35172395863764,35172395938764,35172396515170,35172399391889,35172399997774,
0,35172410436137,35172410436137,9223372036854775807,0,35172411278088,35172411343244,35172411349338,35172411544077,35172413240379,35172413354129,35172414652983,35172418561108,35172419470431,
0,35172427084131,35172427084131,9223372036854775807,0,35172429483816,35172429551576,35172429557722,35172429659441,35172431844754,35172431964598,35172432606681,35172436488348,35172437366004,
0,35172443732125,35172443732125,9223372036854775807,0,35172446662462,35172446700327,35172446706577,35172447167723,35172448695535,35172448901160,35172449556576,35172453779389,35172454743035,
0,35172460380119,35172460380119,9223372036854775807,0,35172462685744,35172462925900,35172462938973,35172463058192,35172465191993,35172465308973,35172466040535,35172470622463,35172471688087,
